Transaction_ID,Customer_ID,Transaction_Date,Product,Category,Quantity,Unit_Price,Discount,Sales,Payment_Method,Returned,Revenue,Signup_Date,Country,Acquisition_Channel,Plan
T09680,C1396,2025-11-13,Camera,Electronics,1,871.6,0.2,697.28,PayPal,No,697.2800000000001,2025-06-20,Canada,Google Ads,Premium
T09696,C1396,2025-12-31,Laptop,Electronics,1,1236.53,0.0,1236.53,Debit Card,No,1236.53,2025-06-20,Canada,Google Ads,Premium
T00017,C0830,2024-10-21,Smartwatch,Electronics,1,140.51,0.05,133.48,Credit Card,No,133.4845,2024-08-05,Germany,Email,Premium
T01898,C0830,2025-06-01,Keyboard,Electronics,1,117.45,0.0,117.45,PayPal,No,117.45,2024-08-05,Germany,Email,Premium
T03620,C0830,2024-10-12,Phone,Electronics,1,816.45,0.15,693.98,Mobile Payment,No,693.9825000000001,2024-08-05,Germany,Email,Premium
T03992,C0830,2025-11-01,Headphones,Electronics,1,39.72,0.0,39.72,Mobile Payment,No,39.72,2024-08-05,Germany,Email,Premium
T07756,C0830,2024-12-21,Keyboard,Electronics,3,179.81,0.05,512.45,Credit Card,No,512.4585000000001,2024-08-05,Germany,Email,Premium
T08860,C0830,2025-05-30,Keyboard,Electronics,2,134.17,0.15,228.09,Credit Card,No,228.08899999999997,2024-08-05,Germany,Email,Premium
T00018,C0884,2025-06-18,Speaker,Electronics,3,132.59,0.0,397.76,Credit Card,No,397.77,2025-04-20,Thailand,Organic,Premium
T00658,C0884,2025-05-03,Tablet,Electronics,2,313.46,0.05,595.57,Credit Card,No,595.574,2025-04-20,Thailand,Organic,Premium
T03268,C0884,2025-12-31,Camera,Electronics,2,746.85,0.05,1419.02,Debit Card,No,1419.0149999999999,2025-04-20,Thailand,Organic,Premium
T05704,C0884,2025-05-22,Keyboard,Electronics,2,170.43,0.0,340.85,Debit Card,No,340.86,2025-04-20,Thailand,Organic,Premium
T07826,C0884,2025-12-31,Speaker,Electronics,3,172.51,0.0,517.54,Debit Card,No,517.53,2025-04-20,Thailand,Organic,Premium
T00019,C0623,2025-05-20,Camera,Electronics,2,1006.93,0.1,1812.48,Debit Card,No,1812.474,2024-03-01,India,Google Ads,Standard
T01817,C0623,2024-07-25,Smartwatch,Electronics,2,156.85,0.0,313.7,Mobile Payment,No,313.7,2024-03-01,India,Google Ads,Standard
T03685,C0623,2024-12-14,Mouse,Electronics,1,45.65,0.1,41.09,Debit Card,No,41.085,2024-03-01,India,Google Ads,Standard
T05801,C0623,2024-07-05,Headphones,Electronics,1,202.49,0.0,202.49,Debit Card,No,202.49,2024-03-01,India,Google Ads,Standard
T05965,C0623,2024-05-30,Smartwatch,Electronics,1,283.25,0.1,254.93,Debit Card,No,254.925,2024-03-01,India,Google Ads,Standard
T06316,C0623,2024-10-06,Headphones,Electronics,1,137.72,0.0,137.72,Debit Card,No,137.72,2024-03-01,India,Google Ads,Standard
T07915,C0623,2025-02-28,Phone,Electronics,1,863.81,0.0,863.81,PayPal,No,863.81,2024-03-01,India,Google Ads,Standard
T08563,C0623,2025-05-21,Phone,Electronics,1,732.72,0.0,732.72,Credit Card,No,732.72,2024-03-01,India,Google Ads,Standard
T09258,C0623,2024-05-09,Monitor,Electronics,1,523.3,0.0,523.3,Credit Card,No,523.3,2024-03-01,India,Google Ads,Standard
T00020,C1429,2025-07-20,Smartwatch,Electronics,1,346.86,0.0,346.86,Debit Card,No,346.86,2025-01-05,Germany,Referral,Premium
T00125,C1429,2025-09-05,Keyboard,Electronics,2,129.04,0.1,232.28,Debit Card,No,232.272,2025-01-05,Germany,Referral,Premium
T04862,C1429,2025-05-29,Headphones,Electronics,1,200.69,0.0,200.69,PayPal,No,200.69,2025-01-05,Germany,Referral,Premium
T06975,C1429,2025-07-13,Keyboard,Electronics,1,162.99,0.0,162.99,Debit Card,No,162.99,2025-01-05,Germany,Referral,Premium
T08218,C1429,2025-08-22,Mouse,Electronics,2,76.21,0.0,152.42,PayPal,No,152.42,2025-01-05,Germany,Referral,Premium
T00021,C1194,2024-12-24,Laptop,Electronics,2,828.78,0.1,1491.81,Credit Card,No,1491.804,2024-02-06,Germany,Organic,Standard
T01337,C1194,2024-10-23,Mouse,Electronics,1,19.89,0.0,19.89,Credit Card,No,19.89,2024-02-06,Germany,Organic,Standard
T07908,C1194,2024-05-21,Headphones,Electronics,2,41.46,0.2,66.34,Credit Card,No,66.336,2024-02-06,Germany,Organic,Standard
T09387,C1194,2024-07-05,Mouse,Electronics,1,35.93,0.0,35.93,PayPal,No,35.93,2024-02-06,Germany,Organic,Standard
T00022,C0436,2025-05-06,Phone,Electronics,4,94.89,0.0,379.56,Mobile Payment,No,379.56,2024-03-14,Australia,Social Media,Standard
T01275,C0436,2024-04-04,Camera,Electronics,1,496.8,0.2,397.44,Debit Card,No,397.44000000000005,2024-03-14,Australia,Social Media,Standard
T01312,C0436,2025-01-23,Monitor,Electronics,1,426.13,0.0,426.13,Mobile Payment,No,426.13,2024-03-14,Australia,Social Media,Standard
T03535,C0436,2024-12-03,Mouse,Electronics,2,15.35,0.0,30.7,PayPal,No,30.7,2024-03-14,Australia,Social Media,Standard
T06290,C0436,2024-11-22,Smartwatch,Electronics,2,135.63,0.0,271.25,Debit Card,No,271.26,2024-03-14,Australia,Social Media,Standard
T00023,C1292,2025-07-19,Headphones,Electronics,1,83.24,0.0,83.24,Mobile Payment,No,83.24,2025-04-03,India,Organic,Basic
T00129,C1292,2025-05-10,Camera,Electronics,1,489.61,0.2,391.69,Debit Card,No,391.68800000000005,2025-04-03,India,Organic,Basic
T00502,C1292,2025-07-24,Keyboard,Electronics,3,74.66,0.1,201.59,Debit Card,No,201.582,2025-04-03,India,Organic,Basic
T01248,C1292,2025-12-31,Camera,Electronics,1,618.04,0.0,618.04,Credit Card,No,618.04,2025-04-03,India,Organic,Basic
T01766,C1292,2025-04-18,Tablet,Electronics,4,243.47,0.0,973.88,Mobile Payment,No,973.88,2025-04-03,India,Organic,Basic
T02638,C1292,2025-12-31,Headphones,Electronics,2,109.9,0.0,219.8,Debit Card,No,219.8,2025-04-03,India,Organic,Basic
T04063,C1292,2025-12-31,Headphones,Electronics,1,200.22,0.15,170.19,Debit Card,No,170.18699999999998,2025-04-03,India,Organic,Basic
T04278,C1292,2025-12-31,Speaker,Electronics,1,73.04,0.0,73.04,Credit Card,No,73.04,2025-04-03,India,Organic,Basic
T04577,C1292,2025-12-31,Tablet,Electronics,1,287.84,0.0,287.84,Credit Card,No,287.84,2025-04-03,India,Organic,Basic
T04955,C1292,2025-12-31,Mouse,Electronics,2,64.69,0.1,116.45,Mobile Payment,No,116.442,2025-04-03,India,Organic,Basic
T04972,C1292,2025-11-20,Headphones,Electronics,3,173.12,0.1,467.41,Credit Card,No,467.42400000000004,2025-04-03,India,Organic,Basic
T05960,C1292,2025-11-26,Tablet,Electronics,2,559.94,0.05,1063.89,Credit Card,No,1063.886,2025-04-03,India,Organic,Basic
T05979,C1292,2025-12-31,Headphones,Electronics,1,87.87,0.15,74.69,Mobile Payment,No,74.6895,2025-04-03,India,Organic,Basic
T05998,C1292,2025-10-15,Mouse,Electronics,1,24.08,0.05,22.88,Credit Card,No,22.875999999999998,2025-04-03,India,Organic,Basic
T06101,C1292,2025-12-31,Phone,Electronics,2,892.53,0.1,1606.56,Credit Card,No,1606.554,2025-04-03,India,Organic,Basic
T06193,C1292,2025-12-31,Camera,Electronics,1,821.37,0.0,821.37,Debit Card,No,821.37,2025-04-03,India,Organic,Basic
T06889,C1292,2025-08-05,Monitor,Electronics,1,240.39,0.15,204.33,Debit Card,No,204.33149999999998,2025-04-03,India,Organic,Basic
T06955,C1292,2025-12-31,Smartwatch,Electronics,1,223.98,0.0,223.98,Mobile Payment,No,223.98,2025-04-03,India,Organic,Basic
T08624,C1292,2025-12-31,Speaker,Electronics,2,74.58,0.0,149.17,Debit Card,No,149.16,2025-04-03,India,Organic,Basic
T08640,C1292,2025-12-31,Headphones,Electronics,1,126.34,0.0,126.34,Credit Card,No,126.34,2025-04-03,India,Organic,Basic
T09067,C1292,2025-12-31,Smartwatch,Electronics,3,126.2,0.2,302.88,Credit Card,No,302.88000000000005,2025-04-03,India,Organic,Basic
T09365,C1292,2025-12-31,Keyboard,Electronics,1,86.51,0.1,77.86,Credit Card,No,77.85900000000001,2025-04-03,India,Organic,Basic
T09657,C1292,2025-12-31,Mouse,Electronics,4,22.17,0.1,79.82,PayPal,No,79.81200000000001,2025-04-03,India,Organic,Basic
T09715,C1292,2025-12-31,Phone,Electronics,1,596.07,0.1,536.47,Mobile Payment,No,536.4630000000001,2025-04-03,India,Organic,Basic
T09951,C1292,2025-12-31,Phone,Electronics,1,706.03,0.0,706.03,PayPal,No,706.03,2025-04-03,India,Organic,Basic
T00024,C0671,2025-12-31,Camera,Electronics,1,339.66,0.0,339.66,PayPal,No,339.66,2025-04-29,Australia,Google Ads,Standard
T00867,C0671,2025-12-31,Headphones,Electronics,1,163.56,0.05,155.38,Debit Card,No,155.382,2025-04-29,Australia,Google Ads,Standard
T01119,C0671,2025-11-24,Monitor,Electronics,1,232.36,0.05,220.74,Debit Card,No,220.742,2025-04-29,Australia,Google Ads,Standard
T01252,C0671,2025-10-15,Keyboard,Electronics,1,150.21,0.0,150.21,Mobile Payment,No,150.21,2025-04-29,Australia,Google Ads,Standard
T01812,C0671,2025-12-31,Mouse,Electronics,2,34.81,0.0,69.63,Debit Card,No,69.62,2025-04-29,Australia,Google Ads,Standard
T02159,C0671,2025-08-22,Speaker,Electronics,1,58.85,0.1,52.97,PayPal,No,52.965,2025-04-29,Australia,Google Ads,Standard
T03111,C0671,2025-12-31,Camera,Electronics,3,724.57,0.0,2173.72,Credit Card,No,2173.71,2025-04-29,Australia,Google Ads,Standard
T03827,C0671,2025-12-31,Phone,Electronics,3,444.13,0.0,1332.38,Debit Card,No,1332.3899999999999,2025-04-29,Australia,Google Ads,Standard
T05525,C0671,2025-12-08,Laptop,Electronics,1,1206.97,0.0,1206.97,Debit Card,No,1206.97,2025-04-29,Australia,Google Ads,Standard
T06301,C0671,2025-10-21,Phone,Electronics,2,344.45,0.05,654.45,Credit Card,No,654.4549999999999,2025-04-29,Australia,Google Ads,Standard
T06964,C0671,2025-12-22,Keyboard,Electronics,3,40.78,0.0,122.34,PayPal,No,122.34,2025-04-29,Australia,Google Ads,Standard
T07091,C0671,2025-12-31,Monitor,Electronics,2,236.1,0.0,472.2,Credit Card,No,472.2,2025-04-29,Australia,Google Ads,Standard
T07473,C0671,2025-12-31,Keyboard,Electronics,1,50.95,0.0,50.95,Debit Card,No,50.95,2025-04-29,Australia,Google Ads,Standard
T08331,C0671,2025-06-19,Headphones,Electronics,3,105.66,0.0,316.98,Mobile Payment,No,316.98,2025-04-29,Australia,Google Ads,Standard
T08727,C0671,2025-12-31,Mouse,Electronics,1,46.65,0.2,37.32,Debit Card,No,37.32,2025-04-29,Australia,Google Ads,Standard
T08748,C0671,2025-07-15,Phone,Electronics,1,853.11,0.0,853.11,Mobile Payment,No,853.11,2025-04-29,Australia,Google Ads,Standard
T08751,C0671,2025-05-30,Keyboard,Electronics,1,51.03,0.1,45.93,Mobile Payment,No,45.927,2025-04-29,Australia,Google Ads,Standard
T08929,C0671,2025-10-29,Tablet,Electronics,1,238.31,0.2,190.65,PayPal,No,190.64800000000002,2025-04-29,Australia,Google Ads,Standard
T00025,C1271,2025-12-31,Laptop,Electronics,1,853.45,0.0,853.45,Mobile Payment,No,853.45,2025-04-04,UK,Organic,Basic
T00407,C1271,2025-12-31,Camera,Electronics,1,311.3,0.1,280.17,Credit Card,No,280.17,2025-04-04,UK,Organic,Basic
T00690,C1271,2025-12-31,Smartwatch,Electronics,1,247.79,0.0,247.79,Debit Card,No,247.79,2025-04-04,UK,Organic,Basic
T00879,C1271,2025-12-31,Mouse,Electronics,1,54.98,0.0,54.98,Mobile Payment,No,54.98,2025-04-04,UK,Organic,Basic
T02075,C1271,2025-06-20,Camera,Electronics,1,1011.73,0.2,809.39,PayPal,No,809.384,2025-04-04,UK,Organic,Basic
T03323,C1271,2025-12-05,Phone,Electronics,2,439.82,0.0,879.64,Debit Card,No,879.64,2025-04-04,UK,Organic,Basic
T04706,C1271,2025-12-31,Headphones,Electronics,1,173.38,0.1,156.04,PayPal,No,156.042,2025-04-04,UK,Organic,Basic
T04857,C1271,2025-12-08,Monitor,Electronics,2,406.0,0.0,811.99,Mobile Payment,No,812.0,2025-04-04,UK,Organic,Basic
T04859,C1271,2025-12-31,Headphones,Electronics,1,88.08,0.15,74.86,Credit Card,No,74.868,2025-04-04,UK,Organic,Basic
T04980,C1271,2025-12-31,Mouse,Electronics,1,96.67,0.0,96.67,PayPal,No,96.67,2025-04-04,UK,Organic,Basic
T05286,C1271,2025-08-19,Headphones,Electronics,2,195.84,0.0,391.67,Debit Card,No,391.68,2025-04-04,UK,Organic,Basic
T05403,C1271,2025-04-25,Mouse,Electronics,1,94.27,0.15,80.13,Debit Card,No,80.1295,2025-04-04,UK,Organic,Basic
T06060,C1271,2025-12-31,Camera,Electronics,1,1198.68,0.0,1198.68,Credit Card,No,1198.68,2025-04-04,UK,Organic,Basic
T07398,C1271,2025-07-27,Tablet,Electronics,2,276.62,0.1,497.92,Debit Card,No,497.916,2025-04-04,UK,Organic,Basic
T07705,C1271,2025-12-31,Mouse,Electronics,1,26.59,0.0,26.59,Credit Card,No,26.59,2025-04-04,UK,Organic,Basic
T07900,C1271,2025-12-31,Smartwatch,Electronics,3,232.57,0.05,662.81,Mobile Payment,No,662.8245000000001,2025-04-04,UK,Organic,Basic
T08367,C1271,2025-12-31,Headphones,Electronics,2,87.21,0.0,174.43,Debit Card,No,174.42,2025-04-04,UK,Organic,Basic
T08884,C1271,2025-10-05,Phone,Electronics,1,741.15,0.1,667.04,Debit Card,No,667.035,2025-04-04,UK,Organic,Basic
T09179,C1271,2025-12-22,Mouse,Electronics,1,57.65,0.05,54.77,Credit Card,No,54.7675,2025-04-04,UK,Organic,Basic
T09423,C1271,2025-08-28,Mouse,Electronics,1,76.2,0.0,76.2,PayPal,Yes,76.2,2025-04-04,UK,Organic,Basic
T09679,C1271,2025-05-01,Camera,Electronics,2,370.14,0.05,703.27,PayPal,No,703.266,2025-04-04,UK,Organic,Basic
T09720,C1271,2025-12-31,Monitor,Electronics,2,180.43,0.0,360.86,Mobile Payment,No,360.86,2025-04-04,UK,Organic,Basic
T09776,C1271,2025-12-31,Phone,Electronics,1,279.85,0.15,237.88,Credit Card,No,237.8725,2025-04-04,UK,Organic,Basic
T09889,C1271,2025-06-07,Phone,Electronics,1,614.81,0.0,614.81,Debit Card,No,614.81,2025-04-04,UK,Organic,Basic
T00026,C1264,2024-05-08,Keyboard,Electronics,2,164.75,0.15,280.08,PayPal,No,280.075,2024-04-29,UK,Social Media,Basic
T00860,C1264,2025-03-10,Headphones,Electronics,1,165.77,0.05,157.49,Debit Card,No,157.4815,2024-04-29,UK,Social Media,Basic
T02516,C1264,2025-03-16,Laptop,Electronics,1,1396.43,0.0,1396.43,Mobile Payment,No,1396.43,2024-04-29,UK,Social Media,Basic
T00027,C0287,2025-06-09,Phone,Electronics,2,797.86,0.0,1595.72,Debit Card,Yes,1595.72,2025-05-20,Thailand,Social Media,Standard
T00049,C0287,2025-12-31,Tablet,Electronics,1,321.28,0.05,305.22,Credit Card,No,305.21599999999995,2025-05-20,Thailand,Social Media,Standard
T00111,C0287,2025-06-29,Mouse,Electronics,1,96.12,0.0,96.12,Credit Card,No,96.12,2025-05-20,Thailand,Social Media,Standard
T02932,C0287,2025-12-31,Laptop,Electronics,1,822.22,0.05,781.11,Debit Card,Yes,781.109,2025-05-20,Thailand,Social Media,Standard
T03125,C0287,2025-12-31,Keyboard,Electronics,2,97.51,0.0,195.03,Mobile Payment,No,195.02,2025-05-20,Thailand,Social Media,Standard
T03763,C0287,2025-12-31,Headphones,Electronics,1,138.72,0.05,131.79,Credit Card,No,131.784,2025-05-20,Thailand,Social Media,Standard
T04045,C0287,2025-11-12,Camera,Electronics,2,1159.88,0.15,1971.79,Debit Card,No,1971.796,2025-05-20,Thailand,Social Media,Standard
T04152,C0287,2025-11-20,Phone,Electronics,1,567.43,0.0,567.43,Mobile Payment,No,567.43,2025-05-20,Thailand,Social Media,Standard
T07786,C0287,2025-10-29,Tablet,Electronics,1,593.78,0.0,593.78,Credit Card,No,593.78,2025-05-20,Thailand,Social Media,Standard
T09185,C0287,2025-08-19,Keyboard,Electronics,1,84.72,0.05,80.49,Credit Card,No,80.484,2025-05-20,Thailand,Social Media,Standard
T09663,C0287,2025-12-31,Headphones,Electronics,3,95.4,0.0,286.2,Debit Card,No,286.20000000000005,2025-05-20,Thailand,Social Media,Standard
T00028,C1066,2024-07-14,Mouse,Electronics,1,29.25,0.0,29.25,Debit Card,No,29.25,2024-02-16,Thailand,Organic,Basic
T01413,C1066,2025-03-16,Mouse,Electronics,1,86.91,0.05,82.56,Credit Card,No,82.5645,2024-02-16,Thailand,Organic,Basic
T06034,C1066,2025-03-18,Headphones,Electronics,1,179.48,0.1,161.53,Debit Card,Yes,161.53199999999998,2024-02-16,Thailand,Organic,Basic
T06570,C1066,2024-06-27,Monitor,Electronics,1,455.28,0.05,432.52,Debit Card,No,432.51599999999996,2024-02-16,Thailand,Organic,Basic
T08453,C1066,2024-02-21,Headphones,Electronics,1,186.91,0.05,177.57,PayPal,No,177.56449999999998,2024-02-16,Thailand,Organic,Basic
T08628,C1066,2024-03-06,Tablet,Electronics,3,364.68,0.05,1039.34,PayPal,No,1039.338,2024-02-16,Thailand,Organic,Basic
T08633,C1066,2024-06-05,Phone,Electronics,2,537.58,0.15,913.88,Debit Card,No,913.8860000000001,2024-02-16,Thailand,Organic,Basic
T09177,C1066,2025-04-04,Headphones,Electronics,1,202.98,0.0,202.98,Credit Card,No,202.98,2024-02-16,Thailand,Organic,Basic
T09364,C1066,2025-02-17,Tablet,Electronics,1,250.75,0.0,250.75,Credit Card,No,250.75,2024-02-16,Thailand,Organic,Basic
T00029,C0448,2025-07-01,Smartwatch,Electronics,1,166.19,0.0,166.19,Credit Card,No,166.19,2024-06-13,UK,Email,Basic
T00077,C0448,2024-11-28,Monitor,Electronics,2,409.6,0.1,737.29,Debit Card,No,737.2800000000001,2024-06-13,UK,Email,Basic
T01217,C0448,2025-01-30,Keyboard,Electronics,1,36.0,0.1,32.4,Credit Card,No,32.4,2024-06-13,UK,Email,Basic
T01402,C0448,2025-01-06,Speaker,Electronics,1,119.47,0.1,107.53,Credit Card,No,107.523,2024-06-13,UK,Email,Basic
T02421,C0448,2024-08-04,Keyboard,Electronics,2,88.35,0.05,167.86,Debit Card,No,167.86499999999998,2024-06-13,UK,Email,Basic
T03250,C0448,2025-03-13,Keyboard,Electronics,1,98.2,0.0,98.2,PayPal,No,98.2,2024-06-13,UK,Email,Basic
T04028,C0448,2025-03-13,Tablet,Electronics,1,619.43,0.1,557.49,Credit Card,No,557.487,2024-06-13,UK,Email,Basic
T04284,C0448,2024-07-20,Phone,Electronics,1,776.66,0.0,776.66,Credit Card,No,776.66,2024-06-13,UK,Email,Basic
T04698,C0448,2024-07-12,Smartwatch,Electronics,2,69.4,0.0,138.8,Credit Card,No,138.8,2024-06-13,UK,Email,Basic
T05402,C0448,2025-07-28,Headphones,Electronics,3,102.48,0.0,307.44,Mobile Payment,No,307.44,2024-06-13,UK,Email,Basic
T06191,C0448,2025-05-19,Headphones,Electronics,1,206.35,0.0,206.35,Credit Card,No,206.35,2024-06-13,UK,Email,Basic
T07026,C0448,2024-11-21,Camera,Electronics,1,754.96,0.0,754.96,Debit Card,No,754.96,2024-06-13,UK,Email,Basic
T07713,C0448,2024-07-02,Mouse,Electronics,2,41.39,0.0,82.79,Credit Card,No,82.78,2024-06-13,UK,Email,Basic
T08476,C0448,2024-12-09,Monitor,Electronics,2,558.89,0.0,1117.77,Debit Card,No,1117.78,2024-06-13,UK,Email,Basic
T08840,C0448,2025-10-20,Smartwatch,Electronics,1,241.42,0.15,205.21,Mobile Payment,No,205.207,2024-06-13,UK,Email,Basic
T00030,C0457,2024-08-21,Mouse,Electronics,2,41.42,0.0,82.84,Credit Card,No,82.84,2024-08-04,Germany,Email,Standard
T06749,C0457,2025-11-03,Speaker,Electronics,1,249.5,0.1,224.55,Debit Card,No,224.55,2024-08-04,Germany,Email,Standard
T07314,C0457,2025-02-01,Tablet,Electronics,1,397.57,0.1,357.82,Debit Card,No,357.813,2024-08-04,Germany,Email,Standard
T07617,C0457,2025-04-18,Tablet,Electronics,1,533.68,0.0,533.68,Debit Card,No,533.68,2024-08-04,Germany,Email,Standard
T09474,C0457,2024-08-26,Tablet,Electronics,1,407.06,0.1,366.36,PayPal,No,366.354,2024-08-04,Germany,Email,Standard
T00031,C0455,2025-06-06,Smartwatch,Electronics,3,102.84,0.0,308.53,Credit Card,Yes,308.52,2025-05-25,UK,Social Media,Premium
T00485,C0455,2025-12-31,Tablet,Electronics,1,275.73,0.1,248.15,Debit Card,No,248.157,2025-05-25,UK,Social Media,Premium
T01144,C0455,2025-07-19,Headphones,Electronics,1,64.34,0.0,64.34,Debit Card,No,64.34,2025-05-25,UK,Social Media,Premium
T01168,C0455,2025-07-19,Smartwatch,Electronics,1,110.85,0.0,110.85,Credit Card,No,110.85,2025-05-25,UK,Social Media,Premium
T02036,C0455,2025-12-31,Monitor,Electronics,2,171.42,0.15,291.42,Mobile Payment,No,291.414,2025-05-25,UK,Social Media,Premium
T02376,C0455,2025-12-31,Phone,Electronics,1,451.68,0.0,451.68,Mobile Payment,No,451.68,2025-05-25,UK,Social Media,Premium
T02520,C0455,2025-12-31,Monitor,Electronics,2,204.66,0.0,409.32,Credit Card,No,409.32,2025-05-25,UK,Social Media,Premium
T03060,C0455,2025-12-31,Monitor,Electronics,1,581.61,0.0,581.61,Debit Card,No,581.61,2025-05-25,UK,Social Media,Premium
T03923,C0455,2025-12-31,Phone,Electronics,1,389.5,0.0,389.5,Credit Card,No,389.5,2025-05-25,UK,Social Media,Premium
T04701,C0455,2025-12-31,Mouse,Electronics,2,95.16,0.15,161.77,Mobile Payment,No,161.772,2025-05-25,UK,Social Media,Premium
T04784,C0455,2025-12-31,Laptop,Electronics,1,1212.5,0.15,1030.63,Mobile Payment,Yes,1030.625,2025-05-25,UK,Social Media,Premium
T07094,C0455,2025-07-15,Phone,Electronics,3,890.84,0.2,2138.02,Credit Card,No,2138.016,2025-05-25,UK,Social Media,Premium
T07582,C0455,2025-07-12,Mouse,Electronics,3,97.87,0.0,293.61,Mobile Payment,No,293.61,2025-05-25,UK,Social Media,Premium
T08586,C0455,2025-08-09,Phone,Electronics,1,534.47,0.0,534.47,PayPal,No,534.47,2025-05-25,UK,Social Media,Premium
T09725,C0455,2025-10-24,Smartwatch,Electronics,1,87.86,0.0,87.86,Mobile Payment,No,87.86,2025-05-25,UK,Social Media,Premium
T09752,C0455,2025-11-18,Tablet,Electronics,1,335.22,0.0,335.22,Credit Card,No,335.22,2025-05-25,UK,Social Media,Premium
T00032,C1114,2025-05-19,Keyboard,Electronics,2,121.44,0.05,230.74,Debit Card,No,230.736,2024-01-29,Australia,Google Ads,Standard
T02073,C1114,2024-10-15,Tablet,Electronics,2,343.33,0.0,686.65,PayPal,No,686.66,2024-01-29,Australia,Google Ads,Standard
T02402,C1114,2024-04-26,Smartwatch,Electronics,1,102.69,0.05,97.56,PayPal,No,97.5555,2024-01-29,Australia,Google Ads,Standard
T02640,C1114,2024-07-22,Smartwatch,Electronics,1,158.57,0.0,158.57,Mobile Payment,No,158.57,2024-01-29,Australia,Google Ads,Standard
T03840,C1114,2024-12-02,Mouse,Electronics,2,50.02,0.0,100.04,Debit Card,No,100.04,2024-01-29,Australia,Google Ads,Standard
T07702,C1114,2024-06-18,Tablet,Electronics,2,535.69,0.0,1071.37,Mobile Payment,Yes,1071.38,2024-01-29,Australia,Google Ads,Standard
T08593,C1114,2024-05-27,Keyboard,Electronics,1,96.19,0.05,91.38,PayPal,No,91.3805,2024-01-29,Australia,Google Ads,Standard
T09225,C1114,2025-04-20,Mouse,Electronics,2,20.5,0.15,34.85,Credit Card,No,34.85,2024-01-29,Australia,Google Ads,Standard
T09602,C1114,2025-03-26,Mouse,Electronics,2,88.15,0.0,176.29,Debit Card,No,176.3,2024-01-29,Australia,Google Ads,Standard
T09830,C1114,2024-02-02,Headphones,Electronics,1,103.98,0.0,103.98,Debit Card,No,103.98,2024-01-29,Australia,Google Ads,Standard
T00033,C0342,2025-06-18,Phone,Electronics,2,612.24,0.0,1224.49,Credit Card,No,1224.48,2025-03-28,India,Google Ads,Premium
T00659,C0342,2025-05-14,Laptop,Electronics,4,1152.78,0.0,4611.13,Credit Card,No,4611.12,2025-03-28,India,Google Ads,Premium
T01505,C0342,2025-12-31,Speaker,Electronics,2,168.05,0.0,336.09,Credit Card,No,336.1,2025-03-28,India,Google Ads,Premium
T06707,C0342,2025-08-23,Mouse,Electronics,1,58.27,0.0,58.27,PayPal,No,58.27,2025-03-28,India,Google Ads,Premium
T07260,C0342,2025-04-04,Phone,Electronics,1,300.1,0.0,300.1,Credit Card,No,300.1,2025-03-28,India,Google Ads,Premium
